tid,vet75x80,citizen,gq,speakeng,sex,steppop,subfam,cbsftype,vet55x64,marst,vetstat,migpuma,statefip,vetother,occ1990,CONDITION
41194,1,9,9,0,0,1,0,0,0,1,8,749,0,0,0,
41195,1,9,9,0,0,1,0,0,0,1,8,749,0,0,0,
41196,1,9,9,0,0,1,0,0,0,1,8,749,0,0,0,
41197,1,9,9,0,0,1,0,0,0,1,8,750,0,0,0,
41198,1,9,9,0,0,1,0,0,0,1,8,750,0,0,0,
41199,1,9,9,0,0,1,0,0,0,1,8,750,0,0,0,
41200,1,9,9,0,0,1,0,0,0,1,8,751,0,0,0,
41201,1,9,9,0,0,1,0,0,0,1,8,751,0,0,0,
41202,1,9,9,0,0,1,0,0,0,1,8,751,0,0,0,
41203,1,9,9,0,0,1,0,0,0,1,8,752,0,0,0,
41204,1,9,9,0,0,1,0,0,0,1,8,754,0,0,0,
41205,1,9,9,0,0,1,0,0,0,1,8,755,0,0,0,
41206,1,9,9,0,0,1,0,0,0,1,8,756,0,0,0,
41207,1,9,9,0,0,1,0,0,0,1,8,756,0,0,0,
41208,1,9,9,0,0,1,0,0,0,1,8,756,0,0,0,
41209,1,9,9,0,0,1,0,0,0,1,8,756,0,0,0,
41210,1,9,9,0,0,1,0,0,0,1,8,756,0,0,0,
41211,1,9,9,0,0,1,0,0,0,1,8,756,0,0,0,
41212,1,9,9,0,0,1,0,0,0,1,8,757,0,0,0,
41213,1,9,9,0,0,1,0,0,0,1,8,758,0,0,0,
41214,1,9,9,0,0,1,0,0,0,1,8,758,0,0,0,
41215,1,9,9,0,0,1,0,0,0,1,8,758,0,0,0,
41216,1,9,9,0,0,1,0,0,0,1,8,758,0,0,0,
41217,1,9,9,0,0,1,0,0,0,1,8,759,0,0,0,
41218,1,9,9,0,0,1,0,0,0,1,8,759,0,0,0,
41219,1,9,9,0,0,1,0,0,0,1,8,759,0,0,0,
41220,1,9,9,0,0,1,0,0,0,1,8,761,0,0,0,
41221,1,9,9,0,0,1,0,0,0,1,8,762,0,0,0,
41222,1,9,9,0,0,1,0,0,0,1,8,763,0,0,0,
41223,1,9,9,0,0,1,0,0,0,1,8,763,0,0,0,
41224,1,9,9,0,0,1,0,0,0,1,8,764,0,0,0,
41225,1,9,9,0,0,1,0,0,0,1,8,764,0,0,0,
41226,1,9,9,0,0,1,0,0,0,1,8,765,0,0,0,
41227,1,9,9,0,0,1,0,0,0,1,8,765,0,0,0,
41228,1,9,9,0,0,1,0,0,0,1,8,766,0,0,0,
41229,1,9,9,0,0,1,0,0,0,1,8,766,0,0,0,
41230,1,9,9,0,0,1,0,0,0,1,8,766,0,0,0,
41231,1,9,9,0,0,1,0,0,0,1,8,766,0,0,0,
41232,1,9,9,0,0,1,0,0,0,1,8,767,0,0,0,
41233,1,9,9,0,0,1,0,0,0,1,8,767,0,0,0,
41234,1,9,9,0,0,1,0,0,0,1,8,767,0,0,0,
41235,1,9,9,0,0,1,0,0,0,1,8,768,0,0,0,
41236,1,9,9,0,0,1,0,0,0,1,8,768,0,0,0,
41237,1,9,9,0,0,1,0,0,0,1,8,768,0,0,0,
41238,1,9,9,0,0,1,0,0,0,1,8,768,0,0,0,
41239,1,9,9,0,0,1,0,0,0,1,8,769,0,0,0,
41240,1,9,9,0,0,1,0,0,0,1,8,769,0,0,0,
41241,1,9,9,0,0,1,0,0,0,1,8,769,0,0,0,
41242,1,9,9,0,0,1,0,0,0,1,8,770,0,0,0,
41243,1,9,9,0,0,1,0,0,0,1,8,770,0,0,0,
41244,1,9,9,0,0,1,0,0,0,1,8,770,0,0,0,
41245,1,9,9,0,0,1,0,0,0,1,8,770,0,0,0,
41246,1,9,9,0,0,1,0,0,0,1,8,770,0,0,0,
41247,1,9,9,0,0,1,0,0,0,1,8,771,0,0,0,
41248,1,9,9,0,0,1,0,0,0,1,8,771,0,0,0,
41249,1,9,9,0,0,1,0,0,0,1,8,771,0,0,0,
41250,1,9,9,0,0,1,0,0,0,1,8,772,0,0,0,
41251,1,9,9,0,0,1,0,0,0,1,8,772,0,0,0,
41252,1,9,9,0,0,1,0,0,0,1,8,773,0,0,0,
41253,1,9,9,0,0,1,0,0,0,1,8,773,0,0,0,
41254,1,9,9,0,0,1,0,0,0,1,8,773,0,0,0,
41255,1,9,9,0,0,1,0,0,0,1,8,773,0,0,0,
41256,1,9,9,0,0,1,0,0,0,1,8,774,0,0,0,
41257,1,9,9,0,0,1,0,0,0,1,8,774,0,0,0,
41258,1,9,9,0,0,1,0,0,0,1,8,774,0,0,0,
41259,1,9,9,0,0,1,0,0,0,1,8,775,0,0,0,
41260,1,9,9,0,0,1,0,0,0,1,8,776,0,0,0,
41261,1,9,9,0,0,1,0,0,0,1,8,776,0,0,0,
41262,1,9,9,0,0,1,0,0,0,1,8,776,0,0,0,
41263,1,9,9,0,0,1,0,0,0,1,8,776,0,0,0,
41264,1,9,9,0,0,1,0,0,0,1,8,777,0,0,0,
41265,1,9,9,0,0,1,0,0,0,1,8,777,0,0,0,
41266,1,9,9,0,0,1,0,0,0,1,8,777,0,0,0,
41267,1,9,9,0,0,1,0,0,0,1,8,777,0,0,0,
41268,1,9,9,0,0,1,0,0,0,1,8,777,0,0,0,
41269,1,9,9,0,0,1,0,0,0,1,8,777,0,0,0,
41270,1,9,9,0,0,1,0,0,0,1,8,777,0,0,0,
41271,1,9,9,0,0,1,0,0,0,1,8,778,0,0,0,
41272,1,9,9,0,0,1,0,0,0,1,8,778,0,0,0,
41273,1,9,9,0,0,1,0,0,0,1,8,779,0,0,0,
41274,1,9,9,0,0,1,0,0,0,1,8,780,0,0,0,
41275,1,9,9,0,0,1,0,0,0,1,8,781,0,0,0,
41276,1,9,9,0,0,1,0,0,0,1,8,782,0,0,0,
41277,1,9,9,0,0,1,0,0,0,1,8,782,0,0,0,
41278,1,9,9,0,0,1,0,0,0,1,8,783,0,0,0,
41279,1,9,9,0,0,1,0,0,0,1,8,783,0,0,0,
41280,1,9,9,0,0,1,0,0,0,1,8,783,0,0,0,
41281,1,9,9,0,0,1,0,0,0,1,8,783,0,0,0,
41282,1,9,9,0,0,1,0,0,0,1,8,784,0,0,0,
41283,1,9,9,0,0,1,0,0,0,1,8,784,0,0,0,
41284,1,9,9,0,0,1,0,0,0,1,8,784,0,0,0,
41285,1,9,9,0,0,1,0,0,0,1,8,784,0,0,0,
41286,1,9,9,0,0,1,0,0,0,1,8,785,0,0,0,
41287,1,9,9,0,0,1,0,0,0,1,8,785,0,0,0,
41288,1,9,9,0,0,1,0,0,0,1,8,785,0,0,0,
41289,1,9,9,0,0,1,0,0,0,1,8,786,0,0,0,
41290,1,9,9,0,0,1,0,0,0,1,8,786,0,0,0,
41291,1,9,9,0,0,1,0,0,0,1,8,786,0,0,0,
41292,1,9,9,0,0,1,0,0,0,1,8,786,0,0,0,
41293,1,9,9,0,0,1,0,0,0,1,8,787,0,0,0,
41294,1,9,9,0,0,1,0,0,0,1,8,787,0,0,0,
41295,1,9,9,0,0,1,0,0,0,1,8,787,0,0,0,
41296,1,9,9,0,0,1,0,0,0,1,8,788,0,0,0,
41297,1,9,9,0,0,1,0,0,0,1,8,788,0,0,0,
41298,1,9,9,0,0,1,0,0,0,1,8,788,0,0,0,
41299,1,9,9,0,0,1,0,0,0,1,8,788,0,0,0,
41300,1,9,9,0,0,1,0,0,0,1,8,789,0,0,0,
41301,1,9,9,0,0,1,0,0,0,1,8,789,0,0,0,
41302,1,9,9,0,0,1,0,0,0,1,8,789,0,0,0,
41303,1,9,9,0,0,1,0,0,0,1,8,790,0,0,0,
41304,1,9,9,0,0,1,0,0,0,1,8,790,0,0,0,
41305,1,9,9,0,0,1,0,0,0,1,8,790,0,0,0,
41306,1,9,9,0,0,1,0,0,0,1,8,790,0,0,0,
41307,1,9,9,0,0,1,0,0,0,1,8,790,0,0,0,
41308,1,9,9,0,0,1,0,0,0,1,8,791,0,0,0,
41309,1,9,9,0,0,1,0,0,0,1,8,792,0,0,0,
41310,1,9,9,0,0,1,0,0,0,1,8,792,0,0,0,
41311,1,9,9,0,0,1,0,0,0,1,8,792,0,0,0,
41312,1,9,9,0,0,1,0,0,0,1,8,792,0,0,0,
41313,1,9,9,0,0,1,0,0,0,1,8,793,0,0,0,
41314,1,9,9,0,0,1,0,0,0,1,8,793,0,0,0,
41315,1,9,9,0,0,1,0,0,0,1,8,793,0,0,0,
41316,1,9,9,0,0,1,0,0,0,1,8,795,0,0,0,
41317,1,9,9,0,0,1,0,0,0,1,8,795,0,0,0,
41318,1,9,9,0,0,1,0,0,0,1,8,795,0,0,0,
41319,1,9,9,0,0,1,0,0,0,1,8,795,0,0,0,
41320,1,9,9,0,0,1,0,0,0,1,8,796,0,0,0,
41321,1,9,9,0,0,1,0,0,0,1,8,796,0,0,0,
41322,1,9,9,0,0,1,0,0,0,1,8,797,0,0,0,
41323,1,9,9,0,0,1,0,0,0,1,8,797,0,0,0,
41324,1,9,9,0,0,1,0,0,0,1,8,797,0,0,0,
41325,1,9,9,0,0,1,0,0,0,1,8,797,0,0,0,
41326,1,9,9,0,0,1,0,0,0,1,8,798,0,0,0,
41327,1,9,9,0,0,1,0,0,0,1,8,798,0,0,0,
41328,1,9,9,0,0,1,0,0,0,1,8,799,0,0,0,
41329,1,9,9,0,0,1,0,0,0,1,8,799,0,0,0,
41330,1,9,9,0,0,1,0,0,0,1,8,799,0,0,0,
41331,1,9,9,0,0,1,0,0,0,1,8,799,0,0,0,
41332,1,9,9,0,0,1,0,0,0,1,8,800,0,0,0,
41333,1,9,9,0,0,1,0,0,0,1,8,801,0,0,0,
41334,1,9,9,0,0,1,0,0,0,1,8,801,0,0,0,
41335,1,9,9,0,0,1,0,0,0,1,8,802,0,0,0,
41336,1,9,9,0,0,1,0,0,0,1,8,803,0,0,0,
41337,1,9,9,0,0,1,0,0,0,1,8,803,0,0,0,
41338,1,9,9,0,0,1,0,0,0,1,8,803,0,0,0,
41339,1,9,9,0,0,1,0,0,0,1,8,803,0,0,0,
41340,1,9,9,0,0,1,0,0,0,1,8,804,0,0,0,
41341,1,9,9,0,0,1,0,0,0,1,8,804,0,0,0,
41342,1,9,9,0,0,1,0,0,0,1,8,805,0,0,0,
41343,1,9,9,0,0,1,0,0,0,1,8,805,0,0,0,
41344,1,9,9,0,0,1,0,0,0,1,8,806,0,0,0,
41345,1,9,9,0,0,1,0,0,0,1,8,807,0,0,0,
41346,1,9,9,0,0,1,0,0,0,1,8,808,0,0,0,
41347,1,9,9,0,0,1,0,0,0,1,8,808,0,0,0,
41348,1,9,9,0,0,1,0,0,0,1,8,808,0,0,0,
41349,1,9,9,0,0,1,0,0,0,1,8,808,0,0,0,
41350,1,9,9,0,0,1,0,0,0,1,8,808,0,0,0,
41351,1,9,9,0,0,1,0,0,0,1,8,809,0,0,0,
41352,1,9,9,0,0,1,0,0,0,1,8,809,0,0,0,
41353,1,9,9,0,0,1,0,0,0,1,8,809,0,0,0,
41354,1,9,9,0,0,1,0,0,0,1,8,809,0,0,0,
41355,1,9,9,0,0,1,0,0,0,1,8,810,0,0,0,
41356,1,9,9,0,0,1,0,0,0,1,8,810,0,0,0,
41357,1,9,9,0,0,1,0,0,0,1,8,811,0,0,0,
41358,1,9,9,0,0,1,0,0,0,1,8,813,0,0,0,
41359,1,9,9,0,0,1,0,0,0,1,8,814,0,0,0,
41360,1,9,9,0,0,1,0,0,0,1,8,814,0,0,0,
41361,1,9,9,0,0,1,0,0,0,1,8,814,0,0,0,
41362,1,9,9,0,0,1,0,0,0,1,8,815,0,0,0,
41363,1,9,9,0,0,1,0,0,0,1,8,815,0,0,0,
41364,1,9,9,0,0,1,0,0,0,1,8,816,0,0,0,
41365,1,9,9,0,0,1,0,0,0,1,8,817,0,0,0,
41366,1,9,9,0,0,1,0,0,0,1,8,818,0,0,0,
41367,1,9,9,0,0,1,0,0,0,1,8,818,0,0,0,
41368,1,9,9,0,0,1,0,0,0,1,8,819,0,0,0,
41369,1,9,9,0,0,1,0,0,0,1,8,819,0,0,0,
41370,1,9,9,0,0,1,0,0,0,1,8,819,0,0,0,
41371,1,9,9,0,0,1,0,0,0,1,8,820,0,0,0,
41372,1,9,9,0,0,1,0,0,0,1,8,820,0,0,0,
41373,1,9,9,0,0,1,0,0,0,1,8,820,0,0,0,
41374,1,9,9,0,0,1,0,0,0,1,8,821,0,0,0,
41375,1,9,9,0,0,1,0,0,0,1,8,822,0,0,0,
41376,1,9,9,0,0,1,0,0,0,1,8,823,0,0,0,
41377,1,9,9,0,0,1,0,0,0,1,8,823,0,0,0,
41378,1,9,9,0,0,1,0,0,0,1,8,823,0,0,0,
41379,1,9,9,0,0,1,0,0,0,1,8,824,0,0,0,
41380,1,9,9,0,0,1,0,0,0,1,8,824,0,0,0,
41381,1,9,9,0,0,1,0,0,0,1,8,824,0,0,0,
41382,1,9,9,0,0,1,0,0,0,1,8,824,0,0,0,
41383,1,9,9,0,0,1,0,0,0,1,8,825,0,0,0,
41384,1,9,9,0,0,1,0,0,0,1,8,825,0,0,0,
41385,1,9,9,0,0,1,0,0,0,1,8,826,0,0,0,
41386,1,9,9,0,0,1,0,0,0,1,8,826,0,0,0,
41387,1,9,9,0,0,1,0,0,0,1,8,827,0,0,0,
41388,1,9,9,0,0,1,0,0,0,1,8,828,0,0,0,
41389,1,9,9,0,0,1,0,0,0,1,8,828,0,0,0,
41390,1,9,9,0,0,1,0,0,0,1,8,828,0,0,0,
41391,1,9,9,0,0,1,0,0,0,1,8,828,0,0,0,
41392,1,9,9,0,0,1,0,0,0,1,8,829,0,0,0,
41393,1,9,9,0,0,1,0,0,0,1,8,830,0,0,0,
41394,1,9,9,0,0,1,0,0,0,1,8,830,0,0,0,
41395,1,9,9,0,0,1,0,0,0,1,8,830,0,0,0,
41396,1,9,9,0,0,1,0,0,0,1,8,831,0,0,0,
41397,1,9,9,0,0,1,0,0,0,1,8,831,0,0,0,
41398,1,9,9,0,0,1,0,0,0,1,8,831,0,0,0,
41399,1,9,9,0,0,1,0,0,0,1,8,831,0,0,0,
41400,1,9,9,0,0,1,0,0,0,1,8,832,0,0,0,
41401,1,9,9,0,0,1,0,0,0,1,8,832,0,0,0,
41402,1,9,9,0,0,1,0,0,0,1,8,832,0,0,0,
41403,1,9,9,0,0,1,0,0,0,1,8,833,0,0,0,
41404,1,9,9,0,0,1,0,0,0,1,8,833,0,0,0,
41405,1,9,9,0,0,1,0,0,0,1,8,833,0,0,0,
41406,1,9,9,0,0,1,0,0,0,1,8,833,0,0,0,
41407,1,9,9,0,0,1,0,0,0,1,8,833,0,0,0,
41408,1,9,9,0,0,1,0,0,0,1,8,834,0,0,0,
41409,1,9,9,0,0,1,0,0,0,1,8,834,0,0,0,
41410,1,9,9,0,0,1,0,0,0,1,8,834,0,0,0,
41411,1,9,9,0,0,1,0,0,0,1,8,835,0,0,0,
41412,1,9,9,0,0,1,0,0,0,1,8,836,0,0,0,
41413,1,9,9,0,0,1,0,0,0,1,8,837,0,0,0,
41414,1,9,9,0,0,1,0,0,0,1,8,837,0,0,0,
41415,1,9,9,0,0,1,0,0,0,1,8,837,0,0,0,
41416,1,9,9,0,0,1,0,0,0,1,8,837,0,0,0,
41417,1,9,9,0,0,1,0,0,0,1,8,837,0,0,0,
41418,1,9,9,0,0,1,0,0,0,1,8,838,0,0,0,
41419,1,9,9,0,0,1,0,0,0,1,8,838,0,0,0,
41420,1,9,9,0,0,1,0,0,0,1,8,838,0,0,0,
41421,1,9,9,0,0,1,0,0,0,1,8,839,0,0,0,
41422,1,9,9,0,0,1,0,0,0,1,8,840,0,0,0,
41423,1,9,9,0,0,1,0,0,0,1,8,842,0,0,0,
41424,1,9,9,0,0,1,0,0,0,1,8,843,0,0,0,
41425,1,9,9,0,0,1,0,0,0,1,8,844,0,0,0,
41426,1,9,9,0,0,1,0,0,0,1,8,845,0,0,0,
41427,1,9,9,0,0,1,0,0,0,1,8,845,0,0,0,
41428,1,9,9,0,0,1,0,0,0,1,8,846,0,0,0,
41429,1,9,9,0,0,1,0,0,0,1,8,846,0,0,0,
41430,1,9,9,0,0,1,0,0,0,1,8,846,0,0,0,
41431,1,9,9,0,0,1,0,0,0,1,8,846,0,0,0,
41432,1,9,9,0,0,1,0,0,0,1,8,846,0,0,0,
41433,1,9,9,0,0,1,0,0,0,1,8,847,0,0,0,
41434,1,9,9,0,0,1,0,0,0,1,8,847,0,0,0,
41435,1,9,9,0,0,1,0,0,0,1,8,849,0,0,0,
41436,1,9,9,0,0,1,0,0,0,1,8,849,0,0,0,
41437,1,9,9,0,0,1,0,0,0,1,8,849,0,0,0,
41438,1,9,9,0,0,1,0,0,0,1,8,849,0,0,0,
41439,1,9,9,0,0,1,0,0,0,1,8,850,0,0,0,
41440,1,9,9,0,0,1,0,0,0,1,8,851,0,0,0,
41441,1,9,9,0,0,1,0,0,0,1,8,852,0,0,0,
41442,1,9,9,0,0,1,0,0,0,1,8,852,0,0,0,
41443,1,9,9,0,0,1,0,0,0,1,8,852,0,0,0,
41444,1,9,9,0,0,1,0,0,0,1,8,853,0,0,0,
41445,1,9,9,0,0,1,0,0,0,1,8,853,0,0,0,
41446,1,9,9,0,0,1,0,0,0,1,8,854,0,0,0,
41447,1,9,9,0,0,1,0,0,0,1,8,854,0,0,0,
41448,1,9,9,0,0,1,0,0,0,1,8,854,0,0,0,
41449,1,9,9,0,0,1,0,0,0,1,8,854,0,0,0,
41450,1,9,9,0,0,1,0,0,0,1,8,855,0,0,0,
41451,1,9,9,0,0,1,0,0,0,1,8,855,0,0,0,
41452,1,9,9,0,0,1,0,0,0,1,8,855,0,0,0,
41453,1,9,9,0,0,1,0,0,0,1,8,856,0,0,0,
41454,1,9,9,0,0,1,0,0,0,1,8,856,0,0,0,
41455,1,9,9,0,0,1,0,0,0,1,8,856,0,0,0,
41456,1,9,9,0,0,1,0,0,0,1,8,857,0,0,0,
41457,1,9,9,0,0,1,0,0,0,1,8,857,0,0,0,
41458,1,9,9,0,0,1,0,0,0,1,8,857,0,0,0,
41459,1,9,9,0,0,1,0,0,0,1,8,857,0,0,0,
41460,1,9,9,0,0,1,0,0,0,1,8,858,0,0,0,
41461,1,9,9,0,0,1,0,0,0,1,8,858,0,0,0,
41462,1,9,9,0,0,1,0,0,0,1,8,859,0,0,0,
41463,1,9,9,0,0,1,0,0,0,1,8,859,0,0,0,
41464,1,9,9,0,0,1,0,0,0,1,8,859,0,0,0,
41465,1,9,9,0,0,1,0,0,0,1,8,860,0,0,0,
41466,1,9,9,0,0,1,0,0,0,1,8,860,0,0,0,
41467,1,9,9,0,0,1,0,0,0,1,8,861,0,0,0,
41468,1,9,9,0,0,1,0,0,0,1,8,861,0,0,0,
41469,1,9,9,0,0,1,0,0,0,1,8,862,0,0,0,
41470,1,9,9,0,0,1,0,0,0,1,8,862,0,0,0,
41471,1,9,9,0,0,1,0,0,0,1,8,863,0,0,0,
41472,1,9,9,0,0,1,0,0,0,1,8,864,0,0,0,
41473,1,9,9,0,0,1,0,0,0,1,8,865,0,0,0,
41474,1,9,9,0,0,1,0,0,0,1,8,865,0,0,0,
41475,1,9,9,0,0,1,0,0,0,1,8,866,0,0,0,
41476,1,9,9,0,0,1,0,0,0,1,8,866,0,0,0,
41477,1,9,9,0,0,1,0,0,0,1,8,869,0,0,0,
41478,1,9,9,0,0,1,0,0,0,1,8,869,0,0,0,
41479,1,9,9,0,0,1,0,0,0,1,8,869,0,0,0,
41480,1,9,9,0,0,1,0,0,0,1,8,869,0,0,0,
41481,1,9,9,0,0,1,0,0,0,1,8,870,0,0,0,
41482,1,9,9,0,0,1,0,0,0,1,8,870,0,0,0,
41483,1,9,9,0,0,1,0,0,0,1,8,872,0,0,0,
41484,1,9,9,0,0,1,0,0,0,1,8,872,0,0,0,
41485,1,9,9,0,0,1,0,0,0,1,8,872,0,0,0,
41486,1,9,9,0,0,1,0,0,0,1,8,872,0,0,0,
41487,1,9,9,0,0,1,0,0,0,1,8,873,0,0,0,
41488,1,9,9,0,0,1,0,0,0,1,8,873,0,0,0,
41489,1,9,9,0,0,1,0,0,0,1,8,874,0,0,0,
41490,1,9,9,0,0,1,0,0,0,1,8,874,0,0,0,
41491,1,9,9,0,0,1,0,0,0,1,8,875,0,0,0,
41492,1,9,9,0,0,1,0,0,0,1,8,875,0,0,0,
41493,1,9,9,0,0,1,0,0,0,1,8,875,0,0,0,
41494,1,9,9,0,0,1,0,0,0,1,8,875,0,0,0,
41495,1,9,9,0,0,1,0,0,0,1,8,875,0,0,0,
41496,1,9,9,0,0,1,0,0,0,1,8,876,0,0,0,
41497,1,9,9,0,0,1,0,0,0,1,8,876,0,0,0,
41498,1,9,9,0,0,1,0,0,0,1,8,876,0,0,0,
41499,1,9,9,0,0,1,0,0,0,1,8,877,0,0,0,
41500,1,9,9,0,0,1,0,0,0,1,8,877,0,0,0,
41501,1,9,9,0,0,1,0,0,0,1,8,877,0,0,0,
41502,1,9,9,0,0,1,0,0,0,1,8,877,0,0,0,
41503,1,9,9,0,0,1,0,0,0,1,8,881,0,0,0,
41504,1,9,9,0,0,1,0,0,0,1,8,882,0,0,0,
41505,1,9,9,0,0,1,0,0,0,1,8,882,0,0,0,
41506,1,9,9,0,0,1,0,0,0,1,8,883,0,0,0,
41507,1,9,9,0,0,1,0,0,0,1,8,883,0,0,0,
41508,1,9,9,0,0,1,0,0,0,1,8,883,0,0,0,
41509,1,9,9,0,0,1,0,0,0,1,8,884,0,0,0,
41510,1,9,9,0,0,1,0,0,0,1,8,884,0,0,0,
41511,1,9,9,0,0,1,0,0,0,1,8,885,0,0,0,
41512,1,9,9,0,0,1,0,0,0,1,8,885,0,0,0,
41513,1,9,9,0,0,1,0,0,0,1,8,886,0,0,0,
41514,1,9,9,0,0,1,0,0,0,1,8,886,0,0,0,
41515,1,9,9,0,0,1,0,0,0,1,8,887,0,0,0,
41516,1,9,9,0,0,1,0,0,0,1,8,888,0,0,0,
41517,1,9,9,0,0,1,0,0,0,1,8,888,0,0,0,
41518,1,9,9,0,0,1,0,0,0,1,8,888,0,0,0,
41519,1,9,9,0,0,1,0,0,0,1,8,889,0,0,0,
41520,1,9,9,0,0,1,0,0,0,1,8,889,0,0,0,
41521,1,9,9,0,0,1,0,0,0,1,8,889,0,0,0,
41522,1,9,9,0,0,1,0,0,0,1,8,889,0,0,0,
41523,1,9,9,0,0,1,0,0,0,1,8,889,0,0,0,
41524,1,9,9,0,0,1,0,0,0,1,8,889,0,0,0,
41525,1,9,9,0,0,1,0,0,0,1,8,890,0,0,0,
41526,1,9,9,0,0,1,0,0,0,1,8,890,0,0,0,
41527,1,9,9,0,0,1,0,0,0,1,8,891,0,0,0,
41528,1,9,9,0,0,1,0,0,0,1,8,892,0,0,0,
41529,1,9,9,0,0,1,0,0,0,1,8,892,0,0,0,
41530,1,9,9,0,0,1,0,0,0,1,8,893,0,0,0,
41531,1,9,9,0,0,1,0,0,0,1,8,894,0,0,0,
41532,1,9,9,0,0,1,0,0,0,1,8,894,0,0,0,
41533,1,9,9,0,0,1,0,0,0,1,8,895,0,0,0,
41534,1,9,9,0,0,1,0,0,0,1,8,895,0,0,0,
41535,1,9,9,0,0,1,0,0,0,1,8,895,0,0,0,
41536,1,9,9,0,0,1,0,0,0,1,8,896,0,0,0,
41537,1,9,9,0,0,1,0,0,0,1,8,896,0,0,0,
41538,1,9,9,0,0,1,0,0,0,1,8,896,0,0,0,
41539,1,9,9,0,0,1,0,0,0,1,8,896,0,0,0,
41540,1,9,9,0,0,1,0,0,0,1,8,897,0,0,0,
41541,1,9,9,0,0,1,0,0,0,1,8,897,0,0,0,
41542,1,9,9,0,0,1,0,0,0,1,8,897,0,0,0,
41543,1,9,9,0,0,1,0,0,0,1,8,899,0,0,0,
41544,1,9,9,0,0,1,0,0,0,1,8,900,0,0,0,
41545,1,9,9,0,0,1,0,0,0,1,8,900,0,0,0,
41546,1,9,9,0,0,1,0,0,0,1,8,900,0,0,0,
41547,1,9,9,0,0,1,0,0,0,1,8,901,0,0,0,
41548,1,9,9,0,0,1,0,0,0,1,8,903,0,0,0,
41549,1,9,9,0,0,1,0,0,0,1,8,904,0,0,0,
41550,1,9,9,0,0,1,0,0,0,1,8,904,0,0,0,
41551,1,9,9,0,0,1,0,0,0,1,8,904,0,0,0,
41552,1,9,9,0,0,1,0,0,0,1,8,904,0,0,0,
41553,1,9,9,0,0,1,0,0,0,1,8,905,0,0,0,
41554,1,9,9,0,0,1,0,0,0,1,8,905,0,0,0,
41555,1,9,9,0,0,1,0,0,0,1,8,905,0,0,0,
41556,1,9,9,0,0,1,0,0,0,1,8,905,0,0,0,
41557,1,9,9,0,0,1,0,0,0,1,8,905,0,0,0,
41558,1,9,9,0,0,1,0,0,0,1,8,905,0,0,0,
41559,1,9,9,0,0,1,0,0,0,1,8,906,0,0,0,
41560,1,9,9,0,0,1,0,0,0,1,8,906,0,0,0,
41561,1,9,9,0,0,1,0,0,0,1,8,906,0,0,0,
41562,1,9,9,0,0,1,0,0,0,1,8,907,0,0,0,
41563,1,9,9,0,0,1,0,0,0,1,8,907,0,0,0,
41564,1,9,9,0,0,1,0,0,0,1,8,907,0,0,0,
41565,1,9,9,0,0,1,0,0,0,1,8,908,0,0,0,
41566,1,9,9,0,0,1,0,0,0,1,8,908,0,0,0,
41567,1,9,9,0,0,1,0,0,0,1,8,908,0,0,0,
41568,1,9,9,0,0,1,0,0,0,1,8,909,0,0,0,
41569,1,9,9,0,0,1,0,0,0,1,8,910,0,0,0,
41570,1,9,9,0,0,1,0,0,0,1,8,910,0,0,0,
41571,1,9,9,0,0,1,0,0,0,1,8,910,0,0,0,
41572,1,9,9,0,0,1,0,0,0,1,8,912,0,0,0,
41573,1,9,9,0,0,1,0,0,0,1,8,912,0,0,0,
41574,1,9,9,0,0,1,0,0,0,1,8,912,0,0,0,
41575,1,9,9,0,0,1,0,0,0,1,8,912,0,0,0,
41576,1,9,9,0,0,1,0,0,0,1,8,913,0,0,0,
41577,1,9,9,0,0,1,0,0,0,1,8,913,0,0,0,
41578,1,9,9,0,0,1,0,0,0,1,8,913,0,0,0,
41579,1,9,9,0,0,1,0,0,0,1,8,914,0,0,0,
41580,1,9,9,0,0,1,0,0,0,1,8,914,0,0,0,
41581,1,9,9,0,0,1,0,0,0,1,8,914,0,0,0,
41582,1,9,9,0,0,1,0,0,0,1,8,915,0,0,0,
41583,1,9,9,0,0,1,0,0,0,1,8,915,0,0,0,
41584,1,9,9,0,0,1,0,0,0,1,8,916,0,0,0,
41585,1,9,9,0,0,1,0,0,0,1,8,916,0,0,0,
41586,1,9,9,0,0,1,0,0,0,1,8,916,0,0,0,
41587,1,9,9,0,0,1,0,0,0,1,8,917,0,0,0,
41588,1,9,9,0,0,1,0,0,0,1,8,919,0,0,0,
41589,1,9,9,0,0,1,0,0,0,1,8,919,0,0,0,
41590,1,9,9,0,0,1,0,0,0,1,8,920,0,0,0,
41591,1,9,9,0,0,1,0,0,0,1,8,920,0,0,0,
41592,1,9,9,0,0,1,0,0,0,1,8,921,0,0,0,
41593,1,9,9,0,0,1,0,0,0,1,8,921,0,0,0,
41594,1,9,9,0,0,1,0,0,0,1,8,921,0,0,0,
41595,1,9,9,0,0,1,0,0,0,1,8,922,0,0,0,
41596,1,9,9,0,0,1,0,0,0,1,8,922,0,0,0,
41597,1,9,9,0,0,1,0,0,0,1,8,923,0,0,0,
41598,1,9,9,0,0,1,0,0,0,1,8,925,0,0,0,
41599,1,9,9,0,0,1,0,0,0,1,8,926,0,0,0,
41600,1,9,9,0,0,1,0,0,0,1,8,926,0,0,0,
41601,1,9,9,0,0,1,0,0,0,1,8,926,0,0,0,
41602,1,9,9,0,0,1,0,0,0,1,8,927,0,0,0,
